,review_title,review_positive_comments,review_negative_comments,rating,date,name,hotel_url
10,Xuất sắc,"Trải nghiệm rất tuyệt vời tại khách sạn, nhân viên phục vụ tận tình chu đáo có khu sân vườn để gửi xe rộng tiện lợi. Phòng giống với mô tả, đầy đủ tiện nghi.",Không có,10,tháng 1/2023,Tam,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
11,Xuất sắc,Sạch sẽ và tiện nghi,Không có,10,tháng 3/2023,Như,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
12,Xuất sắc,"Các bạn nhân viên rất nhiệt tình và siêu dễ thương, lần đầu mình đi Đà Lạt nên cũng không biết chuẩn bị lịch trình gì cả, các bạn ở đây hỗ trợ tư vấn mình rất nhiều địa điểm vui chơi, ăn uống. Tại khách sạn có các tour ghép tham quan các địa điểm nổi tiếng tại Đà Lạt rất phù hợp với những ai lần đầu đi như mình, chỉ cần báo với nhân viên sẽ đặt trước cho mình luôn nha.",,10,tháng 1/2023,Mai,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
13,Xuất sắc,"Mình rất thích nghỉ tại khách sạn này, khu vực xung quanh khách sạn rất yên tĩnh. Các bạn nhân viên phục vụ rất nhiệt tình tư vấn nhiều địa điểm ăn uống của người dân địa phương hay ăn, ngon và giá rất rẻ. Đặc biệt tại đây mà mình rất thích là khách sạn sử dụng chai thủy tinh để đựng nước uống trong phòng, khi uống hết có thể lấy miễn phí tại quầy lễ tân, việc này để hạn chế sử dụng rác thải nhựa ra môi trường rất ý nghĩa và ít những khách sạn nào có điều này. Chắc chắn sẽ quay lại đây khi có dịp đến với Đà Lạt",,10,tháng 1/2023,Phuong,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
14,Xuất sắc,"Phòng gia đình rất rộng rãi, 2 toilet rất tiện trong phòng gia đình. Nhân viên phục vụ dễ thương",,10,tháng 3/2023,Phước,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
15,Xuất sắc,Chỗ nghỉ phòng rộng rãi & sạch sẽ. Nhân viên phục vụ dễ thương vui vẻ.,,10,tháng 3/2023,Phước,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
16,Xuất sắc,Nhân viên phục vụ rất nhiệt tình và dễ thương! So với tầm giá thì quá là ok lun.,,10,tháng 3/2023,Sinh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
17,Xuất sắc,Giường ngủ êm và ấm. Ngủ oki lắm.,,10,tháng 1/2023,Thanh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
18,Xuất sắc,Nhân viên chuyên nghiệp,"Tiếng ồn của tầng trên quá khủng khiếp, cách âm của tầng hơi kém",10,tháng 2/2023,Phước,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
19,Xuất sắc,"Có chổ đậu ô tô tốt, có sãnh ngồi chơi chung. Nhân viên thân thiện và nhiệt tình. Có máy lấy nước nóng lạnh miễn phí. Phòng có quạt, máy sấy tóc và bình đun nước siêu tốc. Khách sạn cũng có view nhìn thoáng và đẹp",Wifi yếu và phòng mình lúc ở không có tivi.,"8,0",tháng 2/2023,Minh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
20,Chuyến đi Đà Lạt đầu năm 2023,"Chỗ ở tiện nghi, có chỗ làm lửa trại",,10,tháng 2/2023,Hoàng,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
21,Chuyến đi Đà Lạt đầu năm 2023,"Sạch sẽ, nhân viên nhiệt tình.",,10,tháng 2/2023,Anh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
22,Chuyến đi Đà Lạt đầu năm 2023,"gần trung tâm
nhân viên nhiệt tình dễ thương","vòi rửa mặt lỏng lẻo, cần thay mới","9,0",tháng 1/2023,Thi,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
23,Chuyến đi Đà Lạt đầu năm 2023,"Giá rẻ, dịch vụ tốt, xe cho thuê mới.",,10,tháng 11/2022,Khanh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
24,Chuyến đi Đà Lạt đầu năm 2023,"Phòng rộng, thoải mái, thoáng. Chỗ đậu ô tô đc 4 chiếc. Nhân viên ok.",,10,tháng 2/2023,Manh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
25,Chuyến đi Đà Lạt đầu năm 2023,.,.,10,tháng 2/2023,Nguyen,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
26,Chuyến đi Đà Lạt đầu năm 2023,tốt,không có,"9,0",tháng 2/2023,Hải,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
27,Chuyến đi Đà Lạt đầu năm 2023,"Khu vực BBQ rộng rãi, thoáng. Phòng mình đặt 303 ngắm hoàng hôn buông xuống hướng thành phố rất đẹp.",,10,tháng 10/2022,Khanh,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
28,Chuyến đi Đà Lạt đầu năm 2023,Không có gì để chê,,10,tháng 10/2022,Dieu,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
29,Chuyến đi Đà Lạt đầu năm 2023,"Villa rộng rãi ,thoáng, có bãi đậu xe oto tiện lợi.
Khu vực BBQ rộng rãi nên cũng phù hợp cho nhóm mình.",,10,tháng 10/2022,My,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
30,Sẽ giới thiệu cho bạn bè vì dịch vụ tốt,"Đi ra chợ Đà Lạt mất tầm 10 phút, dịch vụ tour, xe máy mới đầy đủ.
Phòng ốc thì rộng và thoáng.",Phòng bên cạnh các bạn đi chơi về khuya mà nói chuyện to quá tụi mình đêm đầu tiên khó ngủ.,10,tháng 10/2022,Thu,https://www.booking.com/hotel/vn/raon-valley-villa.vi.html?label=gen173nr-1FCAEoggI46AdIKlgEaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBqAIDuALJm9ybBsACAdICJDE3MzdlYWUwLTU1ZDktNGQzNi1hMGZlLTU5MGRkZDc0ODY5MtgCBeACAQ&sid=842627633388b4367a2fb42d0ca3ab7f&aid=304142&ucfs=1&arphpl=1&dest_id=-3712045&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9593286d658b00ee&srepoch=1679291099&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
